area,category,name,phone
"Bohernabreena, Dublin",Plant Hire & Contractors,Grimes Eddie,(087)2513679
"Bohernabreena, Dublin",Plant Hire & Contractors,Stritch Plant Hire,(01)4621101
"Bohernabreena, Dublin",Headstones,Craft Monuments,(01)4597214
"Bonnybrook, Dublin",Employment Agencies,Glin Jobs Club Services,(01)8671157
"Bonnybrook, Dublin",Counselling & Advisory Services,Northside Counselling Service,(01)8484789
"Bonnybrook, Dublin",Diving Equipment & Instruction,Dive Inn Scuba,(01)6708334
"Bonnybrook, Dublin",Youth Organisations,Bonnybrook Youth Project,(01)8476735
"Bonnybrook, Dublin",Govt Dept - Health & Children,Health Service Executive,(01)8770205
"Bonnybrook, Dublin",Employment Agencies,Contact Point Northside Partnership,(01)8486322
"Bonnybrook, Dublin",Community Centres,Northside Centre For The Unemployed,(01)8479463
"Ballymount, Dublin",Pumps,Grundfos Irl Ltd,(01)4089800
"Ballymount, Dublin",Pumps,Cotter Marketing Dublin Ltd,(01)4564355
"Ballymount, Dublin",Publishers & Publications,Belgrave Group Ltd,(01)4502940
"Ballymount, Dublin",Publishers & Publications,Walton Media,(01)4199620
"Ballymount, Dublin",Protective Clothing & Equipment,Snickers Workwear,(1890)946531
"Ballymount, Dublin",Protective Clothing & Equipment,Barton Industrial Services Ltd,(01)6617590
"Ballymount, Dublin",Protective Clothing & Equipment,Snickers Workwear,(1890)946530
"Ballymount, Dublin",Printing Equipment & Supplies,Inkspot Ireland,(01)4559777
"Ballymount, Dublin",Printing,Graph Print,(01)4584800
"Ballymount, Dublin",Printing,Massey Bros Ltd,(01)4565968
"Ballymount, Dublin",Printing,Print Run Limited,(01)4568900
"Ballymount, Dublin",Printing,Business Print Limited,(01)4600806
"Ballymount, Dublin",Printing,Business Print Ltd,(01)4508616
"Ballymount, Dublin",Printing,Innovative Print Solutions Ltd,(01)4602100 
"Ballymount, Dublin",Printing,International Screen,(01)4196780
"Ballymount, Dublin",Printing,Ebrook Ltd,(01)4196700
"Ballymount, Dublin",Printing,Budget Printing,(01)2449995
"Ballyfermot, Dublin",Newsagents,Tony's,(01)6264700
"Ballyfermot, Dublin",Newsagents,Dean's,(01)6232393
"Ballyfermot, Dublin",Newsagents,Doran's Newsagents,(01)6264603
"Ballyfermot, Dublin",Music Schools,Kylemore College Music Centre,(01)6239187
"Ballyfermot, Dublin",Motor Factors,Byrne Vinny Ltd,(01)8306695
"Ballyfermot, Dublin",Motor Cycles & Scooters,City Spares,(01)6268787
"Ballyfermot, Dublin",Money Advice,Money Advice & Budgeting Service,(01)6235443
"Ballyfermot, Dublin",Mats,Schmidt International,(01)6260299
"Ballyfermot, Dublin",Printing - Machinery,Portman Graphic Ltd,(01)6233977
"Ballyfermot, Dublin",Machine Shops,IPS Engineering Ltd,(01)6239333
"Ballyfermot, Dublin",Schools & Colleges - 3rd Level (Universities),Senior College Ballyfermot,(01)6269421
"Ballyfermot, Dublin",Landscape Gardeners & Contractors,Decking Plus,(01)6233837
"Ballyfermot, Dublin",Landscape Gardeners & Contractors,O'Brien J Landscape Gardening,(087)2235547
"Ballyfermot, Dublin",Ladies Fashions,Top to Toe,(01)6260776
"Ballyfermot, Dublin",Ladies Fashions,U Wear,(01)6262133
"Ballyfermot, Dublin",Ladies Fashions,Samie,(01)6260176
"Ballyfermot, Dublin",Ladies Fashions,Fifth Avenue Ladies & Childerns Fashions,(01)6268877
"Ballyfermot, Dublin",Joinery,Burke Joinery,(01)6268120
"Ballyfermot, Dublin",Industrial Safety Training,F.A.C.T.S. Training,(01)6260388
"Ballyfermot, Dublin",Hygiene & Cleansing Services,P.H.S. Woods Hygiene Services,(01)6434680
"Ballyfermot, Dublin",Heating Equipment & Supplies,Finheat Ltd,(01)6234222
"Ballyfermot, Dublin",Health Clubs,Ballyfermot Leisure Co Op Ltd,(01)6262541
"Ballyfermot, Dublin",Hairdressers - Men,Nigels Barber Shop,(01)6233733
"Ballsbridge, Dublin",Jewellers,Cullen James Jewellers,(01)6681171
"Ballsbridge, Dublin",Invoice Discounting,Bank Of Ireland Finance Ltd,(01)6140300
"Ballsbridge, Dublin",Investment Trust Companies,Cedarvale Investments Ltd,(01)6605308
"Ballsbridge, Dublin",Investment Trust Companies,New Way Investments Limited,(01)6678559
"Ballsbridge, Dublin",Investment Trust Companies,Business & Trading House Investment Co,(01)6606888
"Ballsbridge, Dublin",Investment Trust Companies,AIG Global Investment Trust Svces Ltd,(01)2837766
"Ballsbridge, Dublin",Internet Services ,Patches Media,(01)6601000
"Ballsbridge, Dublin",Internet Services,IT-Ireland,(01)2604058
"Ballsbridge, Dublin",Internet Services,i-Tech,(01)4538042
"Ballsbridge, Dublin",Internet Services,Digit.ie Media,(086)8854992
"Ballsbridge, Dublin",Internet Services,Webzone Limited,(01)6674280
"Ballsbridge, Dublin",Internet Services,Digital:C C,(01)6619200
"Ballsbridge, Dublin",Internet Services,Hyperlink Ltd,(01)6677326
"Ballsbridge, Dublin",Internet Services,Revolver Media Ltd,(01)6675525
"Ballsbridge, Dublin",Interior Designers,McKenna Elaine,(01)2693959
"Ballsbridge, Dublin",Interior Designers,Cousins Ms Helena,(086)6053165
"Ballsbridge, Dublin",Interior Designers,Raglan Lane Interiors,(086)8543116
"Ballsbridge, Dublin",Interior Designers,Designs & Interiors,(087)2544184
"Ballsbridge, Dublin",Interior Designers,Younge Trisha,(01)6689026
"Ballsbridge, Dublin",Interior Designers,Barry Joyce Interiors Ltd,(01)6697462
"Ballsbridge, Dublin",Insurance Companies,AIG Europe (Ireland) Ltd,(01)2081400
"Ballsbridge, Dublin",Insurance Companies,Allianz,(01)6133000
"Artane, Dublin",Carpets - Layers,Wafer Bros,(087)2587906
"Artane, Dublin",Carpets,Kiernan Dessie,(01)8318643
"Artane, Dublin",Carpets,Carpet Express,(01)8480177
"Artane, Dublin",Carpenters & Joiners,Cedar Hill Developments,(01)8478768
"Artane, Dublin",Carpenters & Joiners,Cedar Hill Developments,(086)2905411
"Artane, Dublin",Car Valeting Service,Autogleam Mobile Valeting,(086)8795829
"Artane, Dublin",Car Parts & Supplies,Artane Auto Centre,(01)8316455
"Artane, Dublin",Car Hire,Ace Fleet Management,(01)8530300
"Artane, Dublin",Building Consultants,Hegarty N Construction,(01)8318341
"Artane, Dublin",Building Consultants,Kyne & Clyne Engineering Conslt,(01)8332900
"Artane, Dublin",Builders - General Contractors,P.J. Walls Ltd,(01)8673800
"Artane, Dublin",Builders - General Contractors,Shannon Formwork ltd,(01)8485297
"Artane, Dublin",Builders - General Contractors,Quality Building Services Ltd,(01)8318731
"Artane, Dublin",Builders - General Contractors,Lynam Noel,(01)8473093
"Artane, Dublin",Builders - General Contractors,Haydon Paul Builders,(01)8315656
"Artane, Dublin",Builders - General Contractors,Devlin Builders Ltd,(01)8476862
"Artane, Dublin",Internet Services,Flynn Network Solutions,(01)8485678
"Artane, Dublin",Musicians,Ottoni Brass Quintet,(087)2375644
"Artane, Dublin",Brake & Clutch Lining Service,Consort Motor Parts,(01)8311853
"Artane, Dublin",Booksellers,The Wise Owl,(01)8482378
"Artane, Dublin",Boilers - Maintenance,Talbot Michael,(01)8471280
"Beaumont, Dublin",Sports Clubs & Associations,Irish Amateur Wrestling Association,(01)8315522
"Beaumont, Dublin",Hospitals,Beaumont Hospital Microbiology Dept,(01)8092646
"Beaumont, Dublin",Hospitals,Beaumont Hospital Histopathology Dept,(01)8093150
"Beaumont, Dublin",Doctors - Consultants,"Tormey, Dr William",(01)8092765
"Beaumont, Dublin",Hospitals,Beaumont Hospital Urodynamics Dept & Continence Promotion Clinic,(01)8093029
"Beaumont, Dublin",Hospitals,Beaumont Hospital Patient Representative Dept,(01)8093330
"Beaumont, Dublin",Doctors - Consultants,"Gaughan, Dr Barry",(01)8367610
"Beaumont, Dublin",Schools & Colleges - National,Our Lady of Mercy Secondary School,(01)8371478
"Beaumont, Dublin",Hospitals,Beaumont Hospital Materials Management,(01)8092124
"Beaumont, Dublin",Hospitals,Beaumont Hospital Finance Dept,                  (01)8092113
"Beaumont, Dublin",Grocers,Smark,(01)7970032
"Beaumont, Dublin",Doctors - Consultants,"Thompson, C Prof",(01)8376532
"Beaumont, Dublin",Courier Service,Business Express Couriers,(087)2707264
"Beaumont, Dublin",Hospitals,Beaumont Hospital Finance Dept,(01)8093269
"Beaumont, Dublin",Hospitals,Beaumont Hospital Dept of Nutrition & Dietetics,(01)8092354
"Beaumont, Dublin",Hospitals,Beaumont Hospital Telecommunications Dept,(01)8092779
"Beaumont, Dublin",Hospitals,Beaumont Hospital Podiatry & Chiropody Dept,(01)8092599
"Beaumont, Dublin",Hospitals,Beaumont Hospital Dept of Psychology,(01)8092996
"Balbriggan, Dublin",Ladies Fashions,Fashion Hall The,(01)8414033
"Balbriggan, Dublin",Ladies Fashions,Brownes,(01)8413941
"Balbriggan, Dublin",Ladies Fashions,J N G Fashions,(01)8414093
"Balbriggan, Dublin",Laboratories,Autocal Ireland Ltd,(01)8417268
"Balbriggan, Dublin",Kitchen Cabinets & Units,Traditional Country Pine,(01)8415046
"Balbriggan, Dublin",Kitchen Cabinets & Units,Sheridan Kitchens Balbriggan Ltd,(01)8415108
"Balbriggan, Dublin",Kitchen Cabinets & Units,Kitchen & Home Style Ltd,(01)8414527
"Balbriggan, Dublin",Jewellers,Baker Walter Jewellers,(01)8417908
"Balbriggan, Dublin",Jewellers,Goldsmith Jewellers,(01)8413670
"Balbriggan, Dublin",Ironing Services,Iron-Away,(01)8431102
"Balbriggan, Dublin",Invention Services,Motivated Minds Ltd,(01)8020448
"Balbriggan, Dublin",Invention Services,Motivated Minds Ltd,(086)8216676
"Balbriggan, Dublin",Internet Services,Farend.net Web Design,(01)2952421
"Balbriggan, Dublin",Internet Services,NRG Systems Ltd,(01)8415525
"Balbriggan, Dublin",Internet Cafes,Cyberzone,(01)8414233
"Balbriggan, Dublin","Insurance Agents, Brokers & Consultants",Hanley & Co Insurance Brokers,(01)8412414
"Balbriggan, Dublin",Immigration Consultants,"Immigration Ireland, Ryan Consulting Ltd",(01)8020468
"Balbriggan, Dublin",Hypnotherapists,Clinic of Natural Medicine,(01)8414111
"Balbriggan, Dublin",Hotels,Bracken Court Hotel,(01)8413333
"Balbriggan, Dublin",Health Clubs,Bodylab,(01)8415845
"Balbriggan, Dublin",Nursing/Convalescent Homes,Bedford House Nursing Home,(01)8412282
"Balbriggan, Dublin",Haulage Contractors,Coolreen Ltd,(01)8414300
"Blackrock, Dublin",Counselling & Advisory Services,Solas Counselling,(086)8187074
"Blackrock, Dublin",Interior Designers,Grange Interiors Ltd,(086)2893442
"Blackrock, Dublin",City & County Councils,Dun Laoghaire Rathdown County Council Finance,(086)8585867
"Blackrock, Dublin",Film Production - Companies & Personnel,Ice Box Films Ltd,(01)6767402
"Blackrock, Dublin",City & County Councils,Dun Laoghaire Rathdown County Council Roads Maintenance (After Hours/For Emergency Use Only),(086)6074089
"Blackrock, Dublin",Health Foods & Products,Healthy Planet,(01)2883649
"Blackrock, Dublin",Gymnasium Equipment,Fitness Concepts,(01)2896912
"Blackrock, Dublin",Counselling & Advisory Services,Darby Gerry,(01)2882873
"Blackrock, Dublin",Painting & Decorating Contractors,Blackrock Decor,(086)8528843
"Blackrock, Dublin",Painting & Decorating Contractors,"Devlin, John",(086)0572759
"Blackrock, Dublin","Insurance Agents, Brokers & Consultants",Carron Insurances Ltd,(01)2885091
"Blackrock, Dublin",Restaurants,Si Si,(01)2108263
"Blackrock, Dublin",Creches & Nursery Schools,Jitka Dvorakova,(086)8675891
"Blackrock, Dublin",Meditation Centres,Moloney J B M,(01)2880684
"Blackrock, Dublin",Chemists - Pharmaceutical, Macken's Pharmacy ,(01)2889199
"Blackrock, Dublin",Department Stores,Debenhams,(01)2001700
"Blackrock, Dublin",Convents,Sisters of Mercy,(01)2781655
"Blackrock, Dublin",Management Consultants,Guardiano Del Faro Ltd,(01)2785680
"Blackrock, Dublin",Montessori Schools,Woods Fidelis AMI,(01)2834233
"Blackrock, Dublin",Restaurants,Supermac's,(01)2883019
"Blackrock, Dublin",Doctors - Consultants,"O'Freil, Seamus FRCSI",(01)2889203
"Blackrock, Dublin",Medical Centres,Ultrasound Dimensions,(01)2100232
"Ballymount, Dublin",Print Finishers,Cobind Finishing Ltd,(01)4502560
"Ballymount, Dublin",Print Finishers,Grace Packaging,(01)4603700
"Ballymount, Dublin",Print Brokers & Consultants,Aspect Print Mangement,(01)4290111
"Ballymount, Dublin",Precision Engineers,Lexe Engineering,(01)4505968
"Ballymount, Dublin",Power Supply Systems,Ardilaun Electrical Services Ltd,(01)4601177
"Ballymount, Dublin",Poultry,Ballyfree Poultry,(01)4564755
"Ballymount, Dublin",Pottery Equipment & Supplies,RPM Supplies Ltd,(01)4564277
"Ballymount, Dublin",Plastic Sheeting,A & P Display,(01)4565620
"Ballymount, Dublin",Plant Hire & Contractors,MacHale Plant Hire Ltd,(01)4502535
"Ballymount, Dublin",Plant Hire & Contractors,Ashtead Plant Hire Irl Ltd,(01)4568500
"Ballymount, Dublin",Photocopying & Duplicating Equipment,Danwood Group,(01)4080500
"Ballymount, Dublin",Pharmaceutical & Chemists - Manufacture,Pinewood Healthcare Sales,(01)4569123
"Ballymount, Dublin",Petrol Pump Maintenance,Torex Retail (RPS),(01)4196500
"Ballymount, Dublin",Partitions,Armitage Venesta,(1800)931880
"Ballymount, Dublin",Partitions,Armitage Venesta,(086)3857770
"Ballymount, Dublin",Paper & Board Merchants,Contact Horne Paper,(01)4508900
"Ballymount, Dublin","Paint, Varnish & Lacquer- Manufacturers & Supplier",Crown Trade Decorator Centre,(01)4640224
"Ballymount, Dublin",Overalls,Snickers Workwear,(01)6606748
"Ballymount, Dublin",Overalls,Snickers Workwear,(01)4098400
"Ballymount, Dublin",Overalls,Bunzl Safety,(01)6301800
"Ballyfermot, Dublin",Hairdressers - Ladies,Karen's Unisex Hair Salon,(01)6264325
"Ballyfermot, Dublin",Hairdressers - Ladies,Spirals Hair Studio,(01)6233305
"Ballyfermot, Dublin",Hairdressers - Ladies,Head Office Hairsalon,(01)6232192
"Ballyfermot, Dublin",Hairdressers - Ladies,Headmasters,(01)6260567
"Ballyfermot, Dublin",Hairdressers - Ladies,Vinnies Hair Studio,(01)6207045
"Ballyfermot, Dublin",Hackney Cars,Crumlin Cabs,(01)4550100
"Ballyfermot, Dublin",Hackney Cars,Gala Cabs,(01)6266266
"Ballyfermot, Dublin",Hackney Cars,Roundabout Cabs,(01)6234499
"Ballyfermot, Dublin",Hackney Cars,Eurocabs,(01)6234100
"Ballyfermot, Dublin",Greengrocers,Doyle Kevin,(01)6267683
"Ballyfermot, Dublin",Greengrocers,Doyle Kevin,(01)6266688
"Ballyfermot, Dublin",Govt Dept - Health & Children,Health Service Executive,(01)6206000
"Ballyfermot, Dublin",Govt Dept - Health & Children,Health Service Executive,(01)6206050
"Ballyfermot, Dublin",Govt Dept - Health & Children,Health Service Executive,(01)6206300
"Ballyfermot, Dublin",Govt Dept - Health & Children,Health Service Executive,(01)6206400
"Ballsbridge, Dublin",Insurance Companies,Combined Life Assurance Co of Ireland,(01)2839834
"Ballsbridge, Dublin",Insurance Companies,Ford Insure,(1850)449444
"Ballsbridge, Dublin",Insurance Companies,Combined Insurance Co of Europe,(01)2696522
"Ballsbridge, Dublin",Insurance Companies,Hibernian General Insurance Ltd,(01)6078000
"Ballsbridge, Dublin",Insurance Companies,White Horse Insurance Irl Ltd,(01)6643270
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",O'Leary Insurances (Dublin) Ltd,(01)6608211
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",Thompson Norman Insurances Ltd,(01)6604000
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",Gregan McGuinness (Life & Pensions) Ltd,(01)6609388
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",AIC (Corporate) Ltd,(01)6682000
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",B M Asset Management Ltd,(01)6789880
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",Overseas Neil Ltd,(01)6375350
"Ballsbridge, Dublin","Insurance Agents, Brokers & Consultants",Keaney Insurance Brokers Ltd,(01)6607566
"Ballsbridge, Dublin",Insulation Service,Talson Ltd,(01)6686302
"Ballsbridge, Dublin",Information Services,Comhairle,(01)6059000
"Ballsbridge, Dublin",Information Services,Vegetarian Society Of Ireland,(01)8315915
"Ballsbridge, Dublin",Hypnotherapists,"Butler, Dr Elvera MA. DCH",(01)6601578
"Ballsbridge, Dublin",Hotels & Restaurants - Equipment & Supplies,Spaace Solutions (Irl) Ltd,(01)6677977
"Ballsbridge, Dublin",Hotels,Hibernian Hotel,(01)6687666
"Ballsbridge, Dublin",Hotels,Leeson Inn Downtown,(01)6622002
"Ballsbridge, Dublin",Hotels,Lansdowne Hotel,                            (01)6682522
"Ballsbridge, Dublin",Hotels,Green Book Of Ireland The,(01)6762555
"Ballsbridge, Dublin",Hotels,Four Seasons Hotel,(01)6654000
"Artane, Dublin",Boilers - Maintenance,Dublin Boiler Services,(01)2782353
"Artane, Dublin",Binoculars,Astronomy Ireland Shop,(01)8470777
"Artane, Dublin",Bicycles,Artane Bike Centre,(01)8312444
"Artane, Dublin",Kitchen Cabinets & Units,Fingal Fitted Furniture,(01)8485744
"Artane, Dublin",Beds,O So Suite Comfybedzz,(1800)301201
"Artane, Dublin",Beauty Salons,Burke Ciara,(01)8329111
"Artane, Dublin",Beauty Salons,Soft Touch Hair & Beauty Studio,(01)8311911
"Artane, Dublin",Beauty Salons,Nail & Beauty Bar,(01)8476373
"Artane, Dublin",Beauty Salons,Absolut̩ Laser & Beauty,(01)8488414
"Artane, Dublin",Beauty Salons,Brookwood Hair & Beauty,(01)8510405
"Artane, Dublin",Beauty Salons,Let's Face It Body And Beauty,(01)8311731
"Artane, Dublin",Beauty Salons,Serenity Beauty Salon,(01)8187358
"Artane, Dublin",Bathroom Suites & Fittings,Shower Centre The,(01)8334646
"Artane, Dublin",Bathroom Suites & Fittings,Aqua Showers,(01)6767067
"Artane, Dublin",Bar Requisites,Barcorand Ltd,(01)8480466
"Artane, Dublin",Banks,permanent tsb,(01)8317599
"Artane, Dublin",Bands & Cabaret Artistes,Long John Jump Band,(01)8316425
"Artane, Dublin",Bands & Cabaret Artistes,Artane Boys Band,(01)8318929
"Artane, Dublin",Balloons,Party Times,(01)8673993
"Artane, Dublin",Ballet Schools,Keating Marie School Of Ballet,(01)8397114
"Artane, Dublin",Bakers & Confectioners - Wholesale,Blazing Salads Bread Co,(01)8775679
"Artane, Dublin","Auctioneers, Estate Agents & Valuers",Boyle Auctioneers,(01)8510920
"Beaumont, Dublin",Doctors - Consultants,"Leahy, Mr Austin L",(01)8093754
"Beaumont, Dublin",Hospitals,Beaumont Hospital Organisational Development Division,(01)8093097
"Beaumont, Dublin",Hospitals,Beaumont Hospital Supplies Dept,(01)8092122
"Beaumont, Dublin",Doctors - General Practitioners,"Ryan, Dr Stephen J",(01)8378158
"Beaumont, Dublin",Doctors - Consultants,"Staunton, Hugh",(01)8376594
"Beaumont, Dublin",Counselling & Advisory Services,Ab Intra,(087)2370881
"Beaumont, Dublin",Funeral Directors,Lanigans,(1890)942847
"Beaumont, Dublin",Hospitals,Beaumont Hospital AB Clery Ward,(01)8092310
"Beaumont, Dublin",Hospitals,Beaumont Hospital Finance Dept,(01)8092108
"Beaumont, Dublin",Hospitals,Beaumont Hospital Dept of Nutrition & Dietetics,(01)8092357
